,Unnamed: 0,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_location_Argentina,host_location_Australia,host_location_Belgium,host_location_Britain,host_location_Canada,host_location_China,host_location_Colombia,host_location_Denmark,host_location_Emirates,host_location_Finland,host_location_France,host_location_Germany,host_location_Ireland,host_location_Italy,host_location_Kingdom,host_location_Lithuania,host_location_Netherlands,host_location_Romania,host_location_Singapore,host_location_Spain,host_location_Sweden,host_location_Switzerland,host_location_Turkey,host_location_US,host_location_unknown,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Bijlmer-Oost,neighbourhood_cleansed_Bos en Lommer,neighbourhood_cleansed_Buitenveldert - Zuidas,neighbourhood_cleansed_Centrum-Oost,neighbourhood_cleansed_Centrum-West,neighbourhood_cleansed_De Aker - Nieuw Sloten,neighbourhood_cleansed_De Baarsjes - Oud-West,neighbourhood_cleansed_De Pijp - Rivierenbuurt,neighbourhood_cleansed_Gaasperdam - Driemond,neighbourhood_cleansed_Geuzenveld - Slotermeer,neighbourhood_cleansed_IJburg - Zeeburgereiland,neighbourhood_cleansed_Noord-Oost,neighbourhood_cleansed_Noord-West,neighbourhood_cleansed_Oostelijk Havengebied - Indische Buurt,neighbourhood_cleansed_Osdorp,neighbourhood_cleansed_Oud-Noord,neighbourhood_cleansed_Oud-Oost,neighbourhood_cleansed_Slotervaart,neighbourhood_cleansed_Watergraafsmeer,neighbourhood_cleansed_Westerpark,neighbourhood_cleansed_Zuid,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathrooms_text_0 shared baths,bathrooms_text_1 bath,bathrooms_text_1 private bath,bathrooms_text_1 shared bath,bathrooms_text_1.5 baths,bathrooms_text_1.5 shared baths,bathrooms_text_2 baths,bathrooms_text_2 shared baths,bathrooms_text_2.5 baths,bathrooms_text_3 baths,bathrooms_text_3 shared baths,bathrooms_text_3.5 baths,bathrooms_text_3.5 shared baths,bathrooms_text_4 baths,bathrooms_text_4 shared baths,bathrooms_text_4.5 baths,bathrooms_text_5 baths,bathrooms_text_5.5 baths,bathrooms_text_Half-bath,bathrooms_text_Private half-bath,bathrooms_text_Shared half-bath,bathrooms_text_unknown,host_identity_verified_t,host_has_profile_pic_t,has_availability_t,instant_bookable_t,host_is_superhost_t
3832,3833,80,100,1,1,5,52.38506,4.91372,2,1.0,2.0,29,165.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,17,23,23,23,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,2,1,1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3833,3834,0,0,13,13,7,52.35364,5.00649,2,1.0,2.0,23,74.0,1,28,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0,0,21,0,0,4.67,4.9,4.71,4.8,4.95,4.25,4.5,10,0,10,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3834,3835,0,0,1,1,4,52.37805,4.85454,2,1.0,3.0,65,80.0,3,7,3.0,3.0,7.0,7.0,3.0,7.0,0,0,0,0,145,0,0,4.87,4.91,4.94,4.95,4.94,4.66,4.78,1,1,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3835,3836,67,33,0,0,4,52.34835,4.88619,3,2.0,2.0,23,135.0,3,14,3.0,3.0,13.0,14.0,3.0,14.0,3,3,3,3,9,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3836,3837,0,0,0,0,7,52.32137,4.94786,4,2.0,2.0,50,230.0,3,21,3.0,3.0,21.0,21.0,3.0,21.0,19,49,79,172,8,4,0,4.88,4.75,5.0,5.0,4.75,4.75,4.88,1,1,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3837,3838,0,0,3,3,8,52.35925,4.8514,2,2.0,2.0,47,95.0,1,4,1.0,1.0,4.0,4.0,1.0,4.0,0,0,0,7,11,0,0,4.73,4.55,5.0,4.82,4.9,4.55,4.64,3,2,1,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3838,3839,0,100,1,1,8,52.34454,4.9098,4,2.0,2.0,24,194.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,4,34,64,64,11,1,0,4.82,4.64,4.82,4.82,5.0,4.64,4.73,1,1,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3839,3840,100,100,1,1,3,52.37563,4.83712,2,1.577414409810935,1.0,55,149.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,26,56,86,86,18,1,0,4.83,4.61,5.0,5.0,5.0,4.67,4.56,1,1,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3840,3841,0,0,0,0,5,52.37316040567435,4.949431754263192,4,2.0,3.0,105,155.0,4,14,4.0,4.0,14.0,14.0,4.0,14.0,15,41,71,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3841,3842,0,0,1,1,5,52.30787,5.01839,4,4.0,4.0,63,294.0,4,21,4.0,4.0,21.0,21.0,4.0,21.0,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,1,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3842,3843,80,57,1,1,6,52.35553,4.90029,4,3.0,5.0,41,218.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,12,16,19,112,58,3,0,4.53,4.68,4.44,4.56,4.56,4.84,4.4,2,2,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3843,3844,100,89,1,1,7,52.36389,4.9331,2,1.0,1.0,44,185.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,23,5,1,4.83,4.91,4.78,4.74,4.96,4.87,4.7,1,1,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3844,3845,100,100,2,2,6,52.36049,4.88982,2,1.577414409810935,2.0,41,132.0,2,40,2.0,2.0,40.0,40.0,2.0,40.0,13,41,54,236,44,0,0,4.98,4.93,5.0,4.98,5.0,4.93,4.84,2,0,2,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3845,3846,50,0,1,1,5,52.3678,4.8669,2,1.0,1.0,22,185.0,2,35,2.0,2.0,35.0,35.0,2.0,35.0,25,55,85,353,11,0,0,4.82,4.91,4.91,5.0,5.0,4.82,4.82,1,1,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3846,3847,0,0,0,0,2,52.35181,4.90692,2,1.0,1.0,13,80.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,3,4,4,61,6,6,0,5.0,5.0,5.0,5.0,5.0,4.83,4.83,1,1,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3847,3848,0,100,2,2,8,52.35571,4.89438,2,1.0,1.0,52,200.0,2,6,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,46,1,0,4.89,4.93,4.93,4.89,5.0,4.83,4.61,1,1,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3848,3849,50,0,0,0,9,52.35563,4.92025,2,1.0,1.9564237415477088,116,94.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3849,3850,100,95,1,1,4,52.35853,4.91675,4,1.0,2.0,45,115.0,2,6,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,5,35,223,115,9,0,4.78,4.87,4.82,4.88,4.94,4.63,4.56,1,1,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3850,3851,100,100,1,1,2,52.34388,4.89367,2,1.0,1.0,72,150.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,23,53,80,170,6,4,1,4.67,5.0,4.83,5.0,5.0,4.83,4.67,1,0,1,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3851,3852,0,0,0,0,5,52.35938,4.93618,2,1.0,1.0,53,64.0,5,9,5.0,5.0,9.0,9.0,5.0,9.0,0,0,0,0,40,0,0,4.93,4.95,5.0,4.98,4.95,4.68,4.85,1,0,1,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3852,3853,0,75,1,1,8,52.366,4.87464,2,1.0,1.0,57,145.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,8,1,0,5.0,4.86,4.86,5.0,5.0,4.86,4.71,1,1,0,0,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3853,3854,80,100,1,1,6,52.35353,4.89913,2,2.0,2.0,108,186.0,7,12,7.0,7.0,12.0,12.0,7.0,12.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3854,3855,0,0,1,1,6,52.33911,4.91857,3,1.577414409810935,1.9564237415477088,44,125.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,0,38,0,0,4.78,4.84,4.54,4.89,4.97,4.59,4.59,1,1,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3855,3856,100,100,0,0,3,52.34447,4.86642,2,1.0,1.0,19,220.0,3,32,3.0,3.0,1125.0,1125.0,3.0,1125.0,12,42,72,162,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3856,3857,67,0,1,1,2,52.32930048012867,4.943998789600407,6,6.0,6.0,12,480.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3857,3858,0,0,1,1,4,52.37128,4.86193,2,1.0,1.0,42,89.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,4,20,20,20,285,0,0,4.91,4.94,4.94,4.96,4.98,4.81,4.77,1,0,1,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3858,3859,0,0,1,1,3,52.37858,4.88252,3,1.0,1.0,93,125.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,0,11,0,0,4.82,4.73,4.55,5.0,5.0,4.91,4.45,1,1,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3859,3860,0,0,2,2,7,52.38094,4.88891,2,1.0,2.0,75,91.0,3,1001,2.0,3.0,1125.0,1125.0,3.0,1125.0,13,13,13,13,113,16,2,4.5,4.64,4.55,4.66,4.73,4.95,4.31,3,0,3,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3860,3861,43,17,1,1,5,52.37072,4.87541,2,1.0,1.0,28,195.0,3,1125,3.0,5.0,1125.0,1125.0,3.1,1125.0,4,10,40,123,3,0,0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,1,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3861,3862,100,100,4,4,6,52.37828,4.8944,1,1.0,1.0,57,82.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,228,10,0,4.77,4.73,4.82,4.86,4.8,4.95,4.59,4,0,4,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3862,3863,0,0,1,1,6,52.36828,4.92953,4,2.0,2.0,44,285.0,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,2,2,2,2,21,4,1,4.85,4.85,4.65,5.0,5.0,4.7,4.5,1,1,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3863,3864,100,100,0,0,7,52.37421,4.90672,2,1.0,1.0,49,205.0,1,365,1.0,3.0,1000.0,1000.0,1.3,1000.0,14,42,68,322,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3864,3865,96,100,1,1,7,52.35813,4.90221,2,1.0,1.0,61,51.0,1,1125,1.0,3.0,1125.0,1125.0,2.4,1125.0,14,44,59,329,17,17,0,4.65,4.71,4.53,5.0,4.71,4.94,4.53,9,0,9,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3865,3866,0,0,0,0,8,52.35471,4.91468,2,1.0,1.0,46,151.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,20,295,40,0,0,4.65,4.76,4.43,4.81,4.89,4.57,4.57,1,1,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3866,3867,94,99,1,1,7,52.37073,4.89635,4,2.0,2.0,53,156.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,15,35,60,295,54,10,0,4.5,4.48,4.7,4.52,4.19,4.93,4.43,3,0,3,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3867,3868,100,100,0,0,9,52.36713,4.91524,2,1.0,1.9564237415477088,82,76.0,2,30,2.0,4.0,1125.0,1125.0,2.0,1125.0,22,52,82,172,5,5,2,5.0,5.0,5.0,5.0,5.0,5.0,4.8,1,0,1,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3868,3869,100,96,2,2,4,52.36324,4.89884,2,1.0,1.0,28,123.0,1,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,14,44,74,238,16,9,2,4.88,4.81,4.94,5.0,4.88,5.0,4.69,2,0,2,0,9.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3869,3870,88,77,0,0,1,52.36501,4.86101,4,2.0,2.0,22,100.0,2,10,2.0,2.0,10.0,10.0,2.0,10.0,4,10,20,20,4,4,1,4.75,4.5,4.5,5.0,5.0,4.5,4.75,1,1,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3870,3871,0,0,1,1,9,52.3643,4.89533,4,2.0,4.0,70,153.0,2,120,2.0,2.0,120.0,120.0,2.0,120.0,0,0,0,0,93,0,0,4.85,4.9,4.8,4.94,4.96,4.98,4.66,1,1,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3871,3872,100,100,2,2,8,52.35477,4.90627,2,1.0,1.0,63,135.0,2,5,2.0,2.0,1125.0,1125.0,2.0,1125.0,20,48,78,351,34,7,3,4.88,4.91,4.94,4.97,4.94,4.88,4.71,2,0,2,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3872,3873,0,0,1,1,4,52.3948,4.91654,4,3.0,2.0,88,149.0,2,1125,2.0,3.0,1125.0,1125.0,2.3,1125.0,0,0,0,0,13,0,0,4.92,4.85,4.85,4.77,4.85,4.54,4.62,1,1,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3873,3874,100,100,1,1,6,52.37867,4.88561,4,2.0,3.0,104,325.0,5,21,5.0,5.0,1125.0,1125.0,5.0,1125.0,0,0,0,0,24,1,0,5.0,5.0,4.83,5.0,5.0,4.96,4.71,1,1,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3874,3875,0,0,15,15,3,52.36386,4.9111,2,1.0,1.0,51,159.0,7,99,7.0,7.0,180.0,180.0,7.0,180.0,15,45,75,350,1,0,0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,15,15,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
